content,label
非常热爱的一个城市，希望一切平安顺利，,51
没有发烧，一直生病，这一个月身边几乎所有人都感冒过,68
杨医生事件尚未消散，又出了这一档子事，考验来了,54
，跳出热门的时候我很费劲的回忆了一下这些天吃了啥，有没有海鲜，瑟瑟发抖,48
不信谣不传谣，学会独立思考，学会正确的看待问题,8
愿平安无事，我明天晚上去武汉的火车,51
不懂为什么好好的养殖动物不吃喜欢吃野生动物,53
大家不要慌张，武汉有先进的技术，都会好的,8
怕了，怕了，地震过去还没几天，又来这个？这是大灾之后必有大疫？,49
跨年老老实实在家待着吧，出门戴好口罩，不要吃大排档之类的东西，海鲜啥的也不要吃了,2
淡定。注意个人、环境卫生，不信谣不传谣。,22
我们小区群里那些老太太都在说华南海鲜市场虾1块钱一斤，别人都在消毒封锁了，她们还想着去抢虾，我服了,46
多少武汉的小伙伴的跨年计划被肺炎给打乱了,52
武汉人表示没那么恐慌，生活正常做好预防，少哔哔赖赖就渣不到某些污染空气的渣渣,46
就要回家了给我来这出？，呜呜呜到底回不回去啊，,10
我这感冒赶紧好吧，有一丢丢方,48
希望公共场所也能装上消毒。尤其是公共交通封闭的,51
怎么公交车上还有这么多学生？一个个也都不带口罩。,46
有点吓人啊，我最近还是不要出门比较好,48
在新年前一天咳到吐血的我，不明觉厉,48
安静在家烤火吧，不过真的好想去看烟花秀,1
第一个想到了瘟疫公司,48
下个星期就要去武汉考试了，有点小慌,48
怀着忐忑和饥饿的心点了外卖，已经洗好手了,49
我希望所有的人都平平安安，大吉大利,51
化了妆出门，带着口罩坐地铁，把妆蹭了一半，没了,35
戴眼镜的娃带口罩，可太不舒服啦，镜片上全是雾，根本看不清路,10
最近喉咙痒有点不舒服，然后今天看到这个，来自灵魂的怀疑，难道我咋了？前兆？要不要去医院看看？,48
听说2019最后一天，武汉迎来口罩大军，在深圳的我一阵慌，买了一打口罩走，怕明天要方,48
今天买了个白口罩，本来想配自己的白卫衣，结果戴上跟个绝症病人似的,10
你说我是出去跨年呢？，还是狗命要紧呢？,0
相信国家是有经验处理好疫情的,61
武汉去不成了看来，改去北方吧,52
武汉千万不要有事啊，我的新年愿望全部都给你好不好,35
出个门瑟瑟发抖。口罩买起厚袄子穿起,48
听说武汉有肺炎，不过我也不怎么凑热闹,56
武汉什么情况？怎么办?啊啊啊啊啊，改时间吧，求求求求，人流量那么大真的不敢啊,48
我突然开始头痛，不会被感染了吧呜呜呜我早上才摸黑从家赶到学校,48
武汉的朋友们多注意啊，白衣天使们在前线拼命的时候也要保护好自己,22
2019年的最后一天大家酒也别喝了，迪也别蹦了，早点回家洗洗睡吧,50
这都还没查出原因呢？慌什么？怕什么？,80
我逃离武汉了，拜拜,44
应调集专家组会诊，尽早查明病因，控制好病人的病情，消除公众恐慌情绪。,2
这让住在武汉的我有点恐慌啊,7
以官方消息为准，不造谣不传谣，不制造社会恐慌，希望所有人都平安！,51
本来后天就带着小丫头回去的结果武汉出现肺炎疫情，票也退了,52
一批医学大佬应该在赶着下山的途中吧。祝大家安康，平安跨年。,24
为武汉祈祷，为冲锋在一线的医务工作者祈祷！,18
什么症状啊，好慌，今天刚做了检查说有点肺炎,55
刚好遇到这几天大学生放假，汉口站、机场这种地方，该不会把病毒带回各个省份吧。,48
看吧，每当这种时候都是医生走在第一线，全力挽救生命。伤害医生的人真的没有心,46
昨晚在这里买了几只牛蛙，为了买个头大一点的，挺好吃的。今天还要不要买几只回来。,47
本来约好晚上去江滩现在想想是不是应该少去人多的地方啊,0
来回的车票，酒店都定好了，攻略都看了一个多月，好不容易定下过年去，现在说这个,52
我们学校这还好多人出去玩，我也打算出去吃火锅,77
武汉是我很喜欢的一座城市，一切都会慢慢好的,51
我的孩儿们和亲人们都在武汉，好担心啊！,4
为什么看了微博之后我感觉我呼吸变困难了,4
今年最后一天居然有两个疫苗界大好消息，都是突破性的进展。,56
武汉的肺炎拦不住我们今天要出去跨年的心！,44
让我在呼吸科安安稳稳过个冬不好嘛,52
冲在一线的医疗人员你们辛苦了！,9
去年嘛甲流，今年嘛还能搞什么幺蛾子出来？在呼吸科过冬实在是太难了！,10
地铁上就我一个人带了口罩，吓死人咯,48
好不容易买到沈阳穿的厚衣服，从沈阳飞武汉难不成要买防化服,0
我是山东的，我爸也是突然生病，咽痛，现在有点害怕，,49
跨年夜告诉大家，尽量不要去人流密集的地方,2
武汉这是咋了！每天生活在水生火热之中，口罩带起！,48
跨个年，出门时知道武汉出现不明原因肺炎，回去时地铁系统出问题，不仅乘车码出不来自动售票也出不来,10
话题量第一名，也提醒各位做好防护工作，不谣传，一切等待官方发布的为准。,50
原本欢乐谷的票都买好了又因为个破不明原因的肺炎搞得全武汉人心惶惶的，害，还是老老实实呆宿舍吧,52
终于在今年最后一天借助肺炎一口气冲上了热搜榜第一名！爬升速度不是一般的快啊,48
上午看到这个消息，果断把回家会经过武汉的火车票给退了。,41
狗命要紧，飞回家是最安全的。,27
有点吓人，大家还是少去人多密集的地方吧，今年跨年我就准备在家里度过了,48
5号去武汉。去赴死吗，右眼皮一直跳，死了得了,14
菜市场的卫生问题吧，如何看待武汉发现不明原因肺炎？具体情况如何？,47
以前在武汉看过一场演唱会认识了好多武汉的宝宝，武汉人都要注意身体啊,50
当年非典疫情爆发，做为医生的妻子坚持抗击病毒,21
今天的武汉，大街小巷满眼都是戴口罩的，看来对于此次肺炎大家还是挺害怕的。,48
希望尽快抑制住吧，愿大家都平安,51
卧槽，刚从武汉回来的亲戚来看了宝宝，突然有点慌,48
在武汉我太难了，约不到人乳头瘤病毒疫苗，莫名经历地震、不明原因肺炎恐慌，我想回家,27
说好大家今天都不出门的呢，结果吃个饭依然排号排到怀疑人生,0
口罩戴着很不方便解锁手机啊，真苦恼,10
同事跟我说干咱这行的天天加班身体抵抗力不好，出门注意保护好自己不要生病，被感动到了,32
不明原因肺炎丝毫不影响大家戴口罩出来跨年,44
可为什么古代就都没有报道说病毒感染，这些病毒都是怎么来的？,0
都在跨年，我却在关心武汉肺炎，这就是距离吧,54
今天跨年饭有点为难，不敢吃海鲜有关的东西，毕竟武汉出现不明原因的肺炎！,48
2019年的最后一天嘻嘻嘻嘻，最近大家出门要记得戴口罩,50
不抖机灵，我因为担心新型冠状病毒这个事，失眠了,25
感谢那些在一线以及为冠状病毒努力的医务人员和相关工作者，你们辛苦了,9
断续生病了半天，这两天还发烧了,68
真是作孽！好好的食物不吃，偏要吃这些稀奇古怪的，当年的疫情还不够深刻吗,23
为了自己一时口欲，多少无辜人民和医护人员为你买单！,23
连我们都因为武汉的事儿停课了，翻出我的口罩，我真的好惜命一女的,16
亲戚们大多数不是在北京就是在湖北，真的非常非常担心,4
希望学校延迟开学哈哈哈哈哈哈球球了,51
突然间疫情这么严重，好像梦一般，保佑武汉这座城市和人民，能尽快挺过去,18
这几天凡是出门了，我回家一定会用酒精消毒擦手机和手机壳,21
大晚上越刷越害怕越刷越恐慌，慌得睡不着觉,25
作为妈妈，我好担心疫情啊，还带不带我孩子回老家了,4
真的是怪让人担心,4
我慌了，刚朋友打电话说出去k歌，我不敢出门了,3
上车了，明天到武汉,44
感觉回不了家的样子，保佑疫情赶紧过啊,18
我在想，这样发展下去，会不会延后开学,13
华南海鲜市场贩卖野生动物不是一天两天非要出事才有人管,23
让家人对这次疫情重视起来真的太难了,6
吃野味的人脑子都有坑吧，上一次非典教训还不够嘛？,33
我还看到果子狸了，真是气死人了,15
这种人就应该拉出去枪毙，一副以不戴口罩为傲的样子作作,46
看了外网的视频，感觉问题很严重啊，出门必须戴口罩,5
不得不说，今年高考的素材是真的多，心疼考生们了,71
这回是真滴慌了，我生病了几天，还没好，不知道啥情况,55
睡不着，一直在双收看何林发疫情滚动信息,25
吃你吗脑浆吧，贱嘴管不住，祝宁一家一个活下来的都没有嗷,33
再这么增长下去武汉真的要封城了,48
半夜不睡，作为怕死小分队成员我刷着疫情最新报道,63
没一会刷一下就新增几例，慌死了,55
今天出门还观察了一下北京并没多少人戴口罩呀？,0
特殊时期封城吧，武汉对进出武汉人员管控,2
建议根据传染病防治法，宣布武汉为疫区，执行封闭生病制度,2
重庆现在哪里还有口罩呀，真的要疯了,10
这整的人怎能不害怕，这么大的人流量还有十来天的潜伏期，过完年不想回来了,72
不要到处乱走啦，就在家消停待着吧,1
武汉封城吧，不想害死自己家人就别回去了,50
幸好学校放假了，要不然在学校传染起来更难控制,56
在家干咳的我，瑟瑟发抖,40
我家养的小仓鼠会不会有病毒传染阿，太恐慌了,7
一看就看一个晚上这种，我现在好慌,55
明天凌晨11点火车卧铺从哈尔滨回家啊,27
早期报道隐晦不清。明明很早的时候，不少专家学者已经拿到了病毒样本，却无人敢于发声,23
微博感觉肺炎严重的要死，现实感觉大家都没有感觉一样，都没啥人戴口罩出门,54
关灯许愿的时候，我在心里默念，让武汉的肺炎疫情快结束吧,24
